Word,Page_Number
החוקרות,24
אופטימיות,24
היא,24
השקפת,24
עולם,24
כללית,24
חיובית,24
כלפי,24
החיים,24
המובילה,24
את,24
הפרט,24
להאמין,24
כי,24
הדברים,24
יסתדרו,24
על,24
הצד,24
הטוב,24
ביותר,24
תקווה,24
לפי,24
החוקרות,24
היא,24
תחושה,24
חיובית,24
כלפי,24
העתיד,24
וציפייה,24
להשיג,24
מטרות,24
חשובות,24
בעתיד,24
האופטימיות,24
היא,24
אפוא,24
פסיבית,24
יותר,24
בעוד,24
התקווה,24
מקושרת,24
לנחישות,24
להשיג,24
מטרות,24
לנוכח,24
מכשולים,24
חלק,25
שלישי,25
כלי,25
חוסן,25
התערבויות,25
מעשיות,25
בשעת,25
חירום,25
חלק,25
זה,25
של,25
האסופה,25
עוסק,25
בשלב,25
היישום,25
הוא,25
מתמקד,25
בכלים,25
פסיכולוגיים,25
פדגוגיים,25
וארגוניים,25
לחיזוק,25
חוסן,25
ושלומות,25
של,25
תלמידים,25
ושל,25
עובדי,25
הוראה,25
בזמן,25
אמת,25
המאמרים,25
הכלולים,25
כאן,25
מציעים,25
שורה,25
של,25
התערבויות,25
פרקטיות,25
המבוססות,25
על,25
מחקר,25
שנועדו,25
להתמודד,25
עם,25
מצבי,25
חרדה,25
בלבול,25
חוסר,25
ודאות,25
ועומס,25
מקצועי,25
חלק,25
מההתערבויות,25
מבוססות,25
על,25
סדנאות,25
קצרות,25
או,25
על,25
הדרכות,25
מקוונות,25
ואילו,25
אחרות,25
משולבות,25
בשגרת,25
ההוראה,25
מאפיינים,25
נוספים,25
של,25
ההתערבויות,25
האלו,25
הן,25
מונגשות,25
ואינן,25
תובעות,25
שינוי,25
מערכתי,25
רחב,25
המסר,25
שעולה,25
מחלק,25
זה,25
הוא,25
שלא,25
רק,25
שניתן,25
לחזק,25
חוסן,25
באמצעות,25
אימון,25
אלא,25
שיש,25
מגוון,25
שיטות,25
לעשות,25
זאת,25
בהקשר,25
החינוכי,25
לצד,25
זאת,25
מתחדדת,25
ההכרה,25
שצוותי,25
הוראה,25
אינם,25
רק,25
מתווכים,25
כלים,25
לחיזוק,25
חוסן,25
לתלמידים,25
אלא,25
נדרשים,25
בעצמם,25
לכלים,25
כאלו,25
לכן,25
חשיבותו,25
של,25
חלק,25
שלישי,25
זה,25
של,25
האסופה,25
היא,25
בביסוס,25
היישומיות,25
של,25
כלים,25
לחיזוק,25
חוסן,25
עבור,25
כלל,25
האוכלוסיות,25
במערכת,25
החינוך,25
ובכל,25
עת,25
בשגרה,25
בחירום,25
או,25
בחירום,25
מתמשך,25
אימון,25
מקוון,25
בוויסות,25
רגשות,25
לצורך,25
הפחתת,25
חרדה,25
סטרס,25
דיכאון,25
וחוסר,25
ודאות,25
המאמר,25
הראשון,25
בחלק,25
זה,25
מאת,25
נועם,25
ויינבך,25
הלין,25
שר,25
הדס,25
חברון,25
ואור,25
סגל,25
עוסק,25
כפי,25
שנרמז,25
בשמו,25
בסיוע,25
בקרב,25
בני,25
נוער,25
מפונים,25
לאחת,25
האוכלוסיות,25
שנפגעו,25
ביותר,25
במלחמה,25
מתבגרים,25
שפונו,25
מבתיהם,25
המחקר,25
בחן,25
את,25
ההשפעה,25
של,25
אימון,25
מקוון,25
בקבלה,25
רדיקלית,25
על,25
השלומות,25
של,25
מתבגרים,25
אלו,25
מדובר,25
בכלי,25
מוכר,25
בהקשר,25
של,25
טיפול,25
שנועד,25
לסייע,25
להתמודד,25
עם,25
חוסר,25
ודאות,25
ועם,25
חרדה,25
האימון,25
כלל,25
סדנה,25
חד,25
DBTדיאלקטי,25
התנהגותי,25
דקות,25
ותרגולים,25
מקוונים,25
עצמאיים,25
שנפרסו,25
על,25
פני,25
עשרה,25
ימים,25
הממצאים,25
מצביעים,25
על,25
פעמית,25
בת,25
שיפור,25
מובהק,25
במדדים,25
רגשיים,25
של,25
דיכאון,25
חרדה,25
ומתח,25
ובמדדים,25
תפקודיים,25
כגון,25
קושי,25
בוויסות,25
רגשי,25
בני,25
הנוער,25
שתרגלו,25
את,25
המיומנות,25
דיווחו,25
גם,25
על,25
עלייה,25
ברגשות,25
חיוביים,25
מה,25
שמעיד,25
על,25
אפקט,25
כפול,25
לדברי,25
החוקרים,25
כלי,25
אימון,25
זה,25
הוא,25
פשוט,25
וזמין,25
וניתן,25
ליישמו,25
בהיקפים,25
גדולים,25
במערכת,25
החינוך,25
גם,25
בעת,25
חירום,25
הכלי,25
השני,25
שמוצג,25
בחלק,25
זה,25
דומה,25
מעט,25
לקבלה,25
רדיקלית,25
אך,25
מתמקד,25
ביחס,25
לעצמי,25
ולא,25
ביחס,25
לסביבתו,25
חמלה,25
עצמית,25
כמחזקת,25
חוסן,25
רווחה,25
נפשית,25
ואכפתיות,25
כלפי,25
תלמידים,25
בקרב,25
צוותי,25
הוראה,25
בתקופת,25
המאמר,25
מאת,25
עופרה,25
מייזלס,25
יפית,25
אורבך,25
ואיריס,25
וולברג,25
מציג,25
שתי,25
התערבויות,25
סדנה,25
קצרה,25
מלחמת,25
חרבות,25
ברזל,25
שעות,25
שכללה,25
תרגול,25
חמלה,25
עצמית,25
שעות,25
שעסקה,25
בעיקר,25
בחמלה,25
עצמית,25
והשתלמות,25
ארוכה,25
מיינדפולנס,25
זיהוי,25
רגשות,25
שליליים,25
בעצמי,25
והתמודדות,25
עימם,25
וכן,25
הכרת,25
הטוב,25
החוקרות,25
גם,25
מראות,25
ששתי,25
ההתערבויות,25
ובעיקר,25
הארוכה,25
שבהן,25
השפיעו,25
לטובה,25
על,25
השלומות,25
של,25
צוותי,25
הוראה,25
במהלך,25
המלחמה,25
בין,25
היתר,25
נמצא,25
כי,25
ההתערבויות,25
הובילו,25
לעלייה,25
בחמלה,25
העצמית,25
ולשיפור,25
החוסן,25
לעלייה,25
ברגשות,25
חיוביים,25
החוקרות,25
ממליצות,25
לשלב,25
התערבויות,25
מסוג,25
ולירידה,25
במדדי,25
דיכאון,25
חרדה,25
ותסמינים,25
פוסט,25
טראומטיים,25
זה,25
באופן,25
שיטתי,25
בהכשרות,25
מקצועיות,25
ובתמיכה,25
השוטפת,25
בעובדי,25
הוראה,25
ות,25
עם,25
משבר,25
מלחמת,25
חרבות,25
ות,25
ומתבגרים,25
התמודדותם,25
של,25
מורים,25
גם,25
המאמר,25
השלישי,25
בחלק,25
זה,25
מאת,25
דנה,25
לסרי,25
ג,25
וי,25
בנטוב,25
ונוגה,25
כהן,25
בחן,25
בין,25
ברזל,25
שלו,25
מו,25
ת,25
וקידום,25
חוסן,25
באמצעות,25
התערבות,25
מקוונת,25
היתר,25
את,25
הכלי,25
של,25
חמלה,25
עצמית,25
אבל,25
גם,25
בהקשר,25
לתלמידים,25
וגם,25
בהקשר,25
לצוותי,25
הוראה,25
בדומה,25
למחקרים,25
אחרים,25
באסופה,25
נקודת,25
המוצא,25
שלו,25
הייתה,25
שהמלחמה,25
הובילה,25
לרמות,25
גבוהות,25
של,25
דיכאון,25
חרדה,25
ותשישות,25
חמלה,25
אצל,25
מורים,25
במקביל,25
לכך,25
היא,25
הובילה,25
בקרב,25
מתבגרים,25
לתחושות,25
מצוקה,25
פגיעה,25
בשינה,25
וירידה,25
במעורבות,25
בבית,25
הספר,25
הכלים,25
המקוונים,25
שנבדקו,25
במחקר,25
ויסות,25
עצמי,25
וחמלה,25
עצמית,25
סייעו,25
בשיפור,25
מצב,25
הרוח,25
של,25
מורות,25
ומורים,25
ובהפחתת,25
תחושות,25
של,25
תשישות,25
במיוחד,25
בקרב,25
מי,25
שחשו,25
עומס,25
רגשי,25
מהמצוקה,25
של,25
תלמידיהם,25
בקרב,25
מתבגרים,25
נמצא,25
שמטלת,25
כתיבה,25
רפלקטיבית,25
בסגנון,25
מכתב,25
עזרה,25
עצמי,25
שיפרה,25
את,25
המצב,25
הרגשי,25
המיידי,25
לא,25
נמצא,25
שינוי,25
בהתנהגות,25
חיובית,25
כלפי,25
תלמידים,25
על,25
פי,25
דיווח,25
אנשי,25
ונשות,25
ההוראה,25
אך,25
מראש,25
במועד,25
המדידה,25
הראשון,25
רמת,25
האכפתיות,25
כלפי,25
התלמידים,25
הייתה,25
גבוהה,25
כך,25
שהאפשרות,25
לשינוי,25
לטובה,25
הייתה,25
נמוכה,25
המחקר,26
מדגיש,26
כי,26
גם,26
בתקופה,26
רוויית,26
חוסר,26
ודאות,26
ניתן,26
להפעיל,26
כלים,26
פשוטים,26
ונגישים,26
בזירה,26
הדיגיטלית,26
שיחזקו,26
את,26
מנגנוני,26
החוסן,26
האישיים,26
והחברתיים,26
ובכלל,26
זה,26
ויסות,26
רגשי,26
חמלה,26
עצמית,26
ותמיכה,26
ויובילו,26
לשיפור,26
ממשי,26
ברווחה,26
הנפשית,26
לממצאים,26
אלו,26
תרומה,26
מעשית,26
בדמות,26
הדרכים,26
שבהן,26
מערכת,26
החינוך,26
יכולה,26
לפעול,26
במהירות,26
וביעילות,26
בעת,26
משבר,26
תוך,26
שימוש,26
בתשתיות,26
קיימות,26
וללא,26
תלות,26
במפגשים,26
פנים,26
אל,26
פנים,26
מירי,26
גולדרט,26
אריאל,26
כנפו,26
ירון,26
סלע,26
שרון,26
הלר,26
קייזר,26
ודנה,26
קצוטי,26
תרמו,26
מאמר,26
גם,26
לחלק,26
המעשי,26
של,26
אסופה,26
החוסן,26
הפסיכולוגי,26
של,26
מתבגרים,26
ומתבגרות,26
במלחמת,26
חרבות,26
ברזל,26
חקר,26
משווה,26
בין,26
המשתתפים,26
זו,26
בשם,26
ובו,26
נבדקו,26
משאבי,26
החוסן,26
של,26
בני,26
והלא,26
משתתפים,26
בתוכניות,26
מנהיגות,26
נוער,26
במרכז,26
הארץ,26
ליישובים,26
מפונים,26
נוער,26
במהלך,26
המלחמה,26
תוך,26
השוואה,26
של,26
בני,26
נוער,26
המשתתפים,26
במסגרות,26
חינוך,26
א,26
פורמלי,26
לכאלו,26
שאינם,26
משתתפים,26
בהן,26
הממצאים,26
מראים,26
כי,26
בני,26
נוער,26
שהיו,26
פעילים,26
במסגרות,26
אלו,26
השתמשו,26
בכלים,26
רבים,26
יותר,26
לחיזוק,26
חוסן,26
וכי,26
שלומותם,26
הייתה,26
גבוהה,26
יותר,26
בהשוואה,26
לשלומות,26
של,26
בני,26
נוער,26
שלא,26
השתתפו,26
במסגרות,26
כאלו,26
התנהגויות,26
חברתיות,26
אלטרואיסטיות,26
כגון,26
נדיבות,26
אכפתיות,26
ואחריות,26
חברתית,26
נמצאו,26
במתאם,26
עם,26
תחושת,26
משמעות,26
תחושת,26
שייכות,26
ועם,26
חוסן,26
לדברי,26
החוקרים,26
עצם,26
ההשתייכות,26
למסגרת,26
חינוכית,26
שמדגישה,26
בחירה,26
אישית,26
והזדהות,26
ערכית,26
תרמה,26
לשימוש,26
יעיל,26
יותר,26
באסטרטגיות,26
התמודדות,26
עם,26
קשיים,26
רגשיים,26
כלומר,26
על,26
אף,26
שלא,26
היה,26
מדובר,26
במסגרת,26
תרפויטית,26
מלכתחילה,26
היא,26
אפשרה,26
לתלמידים,26
לחזק,26
תכונות,26
שמזוהות,26
עם,26
חוסן,26
לפיכך,26
הם,26
טוענים,26
שלמסגרות,26
החינוך,26
הא,26
פורמלי,26
יש,26
פוטנציאל,26
לא,26
רק,26
כמוקד,26
של,26
הקניית,26
ערכים,26
אלא,26
גם,26
כמרחב,26
לטיפוח,26
חוסן,26
אישי,26
וחוסן,26
חברתי,26
שיכולים,26
להיות,26
מענה,26
יעיל,26
גם,26
בזמן,26
משבר,26
מאת,26
REACT,26
חינוך,26
פוליטי,26
בעת,26
משבר,26
לאומי,26
המשגה,26
מחודשת,26
ויישומית,26
באמצעות,26
מודל,26
המאמר,26
קרן,26
קטקו,26
איילי,26
אדר,26
כהן,26
וניר,26
מיכאלי,26
חותם,26
חלק,26
זה,26
ואת,26
האסופה,26
כולה,26
המאמר,26
מציע,26
כלי,26
חינוכי,26
פדגוגי,26
המשלב,26
שיטות,26
פעולה,26
שניתן,26
ליישם,26
בכיתה,26
לעיסוק,26
בסוגיות,26
אקטואלית,26
בנושאים,26
שנמצאים,26
במחלוקת,26
ציבורית,26
כלי,26
זה,26
מציע,26
ליווי,26
לתלמידים,26
שנמצאים,26
בטלטלה,26
כך,26
הוא,26
מייצר,26
רובד,26
משלים,26
למענים,26
מציע,26
למורות,26
ומורים,26
בעת,26
מצבי,26
REACTאחרים,26
שמוצגים,26
בחלק,26
זה,26
של,26
האסופה,26
שהתמקדו,26
בחוסן,26
מודל,26
קונפליקט,26
פוליטי,26
סוער,26
בכיתה,26
מענה,26
מובנה,26
על,26
ידי,26
שימוש,26
בעקרונות,26
פעולה,26
הכרה,26
ברגשות,26
אוריינות,26
פוליטית,26
והעשרת,26
ידע,26
פוליטי,26
וחברתי,26
פיתוח,26
מיומנויות,26
חשיבה,26
ביקורתית,26
גיבוש,26
עמדה,26
וטיפוח,26
פעולה,26
חברתית,26
אזרחית,26
אחראית,26
החידוש,26
המרכזי,26
שהחוקרים,26
מציגים,26
כאן,26
הוא,26
הפיכה,26
של,26
רגש,26
מ,26
מכשול,26
אפשרי,26
למנוף,26
חינוכי,26
צוותי,26
הוראה,26
אינם,26
נדרשים,26
עוד,26
להתעלם,26
מביטוי,26
של,26
רגשות,26
סוערים,26
בכיתה,26
בעקבות,26
דיון,26
פוליטי,26
להכיל,26
אותם,26
מציע,26
לנתב,26
רגשות,26
אלו,26
לתהליך,26
מובנה,26
של,26
עיבוד,26
רגשי,26
הבנה,26
REACTאו,26
לעקוף,26
אותם,26
במקום,26
זאת,26
מודל,26
ודיון,26
מושכל,26
זאת,26
לצורך,26
התמרה,26
של,26
הרגשות,26
הפוליטיים,26
להבנה,26
פוליטית,26
עמוקה,26
ולמעורבות,26
אזרחית,26
המודל,26
כולל,26
הנחיות,26
ברורות,26
להובלת,26
שיח,26
כיתתי,26
מערכי,26
שיעור,26
ותרחישים,26
הנותנים,26
מענה,26
להתמודדות,26
עם,26
מצבים,26
מורכבים,26
כך,26
הוא,26
מוסיף,26
רובד,26
רגשי,26
פוליטי,26
בהקשר,26
האקטואלי,26
ומסייע,26
למורות,26
ולמורים,26
להתמודד,26
בכיתה,26
בזמן,26
אמת,26
עם,26
הרגשות,26
שצפים,26
כתוצאה,26
מהמשבר,26
מאמרי,26
האסופה,26
מוליכים,26
אותנו,26
מתיאור,26
המצוקה,26
הרגשית,26
הרבה,26
שנחוותה,26
אצל,26
תלמידים,26
ומשפחותיהם,26
ואצל,26
עובדות,26
ועובדי,26
הוראה,26
דרך,26
מקורות,26
העוצמה,26
הפנימית,26
והחוסן,26
שכל,26
פרט,26
יכול,26
למצוא,26
בעצמו,26
ושניתן,26
לסייע,26
לו,26
לטפח,26
ברמת,26
הפרט,26
וברמת,26
החברה,26
והם,26
מסתיימים,26
בשורה,26
של,26
כלים,26
ודרכים,26
שנמצאו,26
מועילים,26
לקידום,26
החוסן,26
בחינת,26
הכלים,26
והדרכים,26
הללו,26
חשובה,26
גם,26
במקרה,26
של,26
מלחמת,26
חרבות,26
ברזל,26
וגם,26
באופן,26
כללי,26
יותר,26
לראיה,26
מחקרי,26
האסופה,26
מרבים,26
להשוות,26
את,26
המשבר,26
העמוק,26
שהמלחמה,26
שהתמשכה,26
כשנתיים,26
ייצגה,26
למשבר,26
הקורונה,26
או,26
למשברים,26
שמלחמות,26
גרמו,26
למערכות,26
חינוך,26
במדינות,26
אחרות,26
מהשוואה,26
זו,26
ניתן,26
ללמוד,26
גם,26
על,26
כלל,26
ההשפעות,26
ארוכות,26
הטווח,26
הרגשיות,26
והתפקודיות,26
הצפויות,26
ממשבר,26
כזה,26
וכן,26
על,26
החשיבות,26
של,26
פיתוח,26
חוסן,26
בכלל,26
מערכת,26
החינוך,26
בין,26
היתר,26
לפי,26
הכלים,26
שמוצגים,26
באסופה,26
נספח,27
חלק,27
ראשון,27
תמונת,27
מצב,27
מערכת,27
החינוך,27
בשעת,27
חירום,27
מהיר,27
אינטרנטי,27
הנוער,27
סקר,27
בני,27
על,27
ברזל,27
חרבות,27
מלחמת,27
השפעת,27
הדופק,27
על,27
יד,27
סקר,27
מאת,27
יוסי,27
הראל,27
פיש,27
ב,27
י,27
עד,27
ז,27
כיתות,27
בגילאי,27
נוער,27
בני,27
של,27
ארצי,27
מייצג,27
מדגם,27
על,27
וסופי,27
וולש,27
ביניים,27
וחטיבות,27
תיכון,27
ותלמידות,27
תלמידי,27
בקרב,27
ספר,27
בבית,27
חיים,27
ואיכות,27
הנפשי,27
המצב,27
הסבר,27
מאת,27
מור,27
נחום,27
יפית,27
גלבוע,27
ולנה,27
ליפסקיה,27
ויליקובסקיברזל,27
חרבות,27
מלחמת,27
בזמן,27
ומרחב,27
פרקטיקות,27
זמן,27
ברזל,27
ארגון,27
חרבות,27
במלחמת,27
למפונים,27
ספר,27
בבתי,27
ספרי,27
הבית,27
הדקדוק,27
מאת,27
זיו,27
גולדברג,27
וגדעון,27
דישוןחברתית,27
רגשית,27
ועבודה,27
ולמידה,27
הוראה,27
ופתרונות,27
מבניים,27
אתגרים,27
העימות,27
היבטים,27
מקווי,27
מפונים,27
לתלמידים,27
בחירום,27
ספר,27
בתי,27
מאת,27
דורית,27
טובין,27
ושרון,27
לבוןאפשריים,27
מפונים,27
נוער,27
בני,27
בקרב,27
בלמידה,27
ומעורבות,27
ת,27
המחנכ,27
בסיסיים,27
תפיסת,27
פסיכולוגיים,27
צרכים,27
מאת,27
לילך,27
שלו,27
מבורך,27
אילנית,27
הוכמיץ,27
יעל,27
שקד,27
ענבל,27
רווה,27
וטל,27
אליס,27
יחד,27
במרכזי,27
הראייה,27
מזוויות,27
ברזל,27
חרבות,27
מלחמת,27
בעת,27
עקה,27
וסטרס,27
הספר,27
בית,27
של,27
ותפקודו,27
תפקידיו,27
מאת,27
רות,27
ברקוביץ,27
נטע,27
אחדות,27
ורמי,27
בנבנישתיוההורים,27
החינוכי,27
הצוות,27
של,27
ממלכתי,27
ספר,27
בבית,27
וערבים,27
יהודים,27
תלמידים,27
עם,27
המלחמה,27
אירועי,27
עם,27
מורות,27
התמודדות,27
מאת,27
עידית,27
פסט,27
רותם,27
טרכטנברג,27
מסלטון,27
ומיכל,27
שפירא,27
יונגרעברי,27
חלק,27
שני,27
משאבי,27
חוסן,27
בין,27
כישורים,27
אישיים,27
לתמיכה,27
קהילתית,27
בדרום,27
פגיעות,27
חוסן,27
החיים,27
קהילה,27
ואנשי,27
נוער,27
משפחותיהם,27
בני,27
של,27
וקולם,27
מחשבותיהם,27
מאת,27
מירי,27
שרףברזל,27
חרבות,27
במלחמת,27
וצמיחה,27
מאת,27
ברזל,27
חרבות,27
בתקופת,27
תיכון,27
תלמידי,27
של,27
יומיום,27
בפעילויות,27
והשתתפות,27
חוסן,27
תמיכות,27
ענת,27
גולוס,27
מירי,27
טל,27
סבן,27
ונעמי,27
וינטראוב,27
בתקופת,27
בישראל,27
נוער,27
בני,27
בקרב,27
מיטביות,27
ותחושת,27
חברתית,27
במדיה,27
שונים,27
שימושים,27
בין,27
הקשר,27
מאת,27
יעל,27
מלין,27
קריסטה,27
אסטרחן,27
ויעלי,27
גרדיןהמלחמה,27
והורים,27
נוער,27
בני,27
של,27
מלחמה,27
פרספקטיבות,27
בעת,27
חוסן,27
לפיתוח,27
כזירה,27
החברתיות,27
הרשתות,27
מאת,27
אלה,27
דניאל,27
נעמהברזל,27
חרבות,27
מלחמת,27
לתקופת,27
הקשורים,27
בנושאים,27
טווח,27
קצר,27
מחקר,27
אפל,27
דורון,27
תמר,27
פרידלנדר,27
נעם,27
גררה,27
היילפרין,27
ואלינה,27
שיטרית,27
של,27
להבנה,27
אורך,27
מחקר,27
ברשת,27
והתנהגות,27
מלחמה,27
מתבגרים,27
ערכים,27
של,27
בימים,27
חוסן,27
מאתברזל,27
חרבות,27
מלחמת,27
בזמן,27
בישראל,27
נוער,27
בני,27
של,27
החוסן,27
מושג,27
על,27
חדשה,27
פרספקטיבה,27
שרון,27
קייזר,27
הלר,27
אריאל,27
כנפו,27
נעם,27
דנה,27
קצוטי,27
מירי,27
גולדרט,27
וירון,27
סלע,27
למידה,28
מיומנויות,28
ברזל,28
קידום,28
חרבות,28
מלחמת,28
בתקופת,28
מדעיים,28
מקצועות,28
בהוראת,28
אתגרים,28
מאת,28
זהבית,28
כהן,28
וענבל,28
קולושיטכנולוגיה,28
מבוסס,28
הנדסי,28
חקר,28
פרויקט,28
בתכנון,28
רגשית,28
חברתית,28
מינסקר,28
מאת,28
יעל,28
מלין,28
ומקצועיים,28
פסיכולוגיים,28
ברזל,28
היבטים,28
חרבות,28
מלחמת,28
בצל,28
בישראל,28
מורים,28
תום,28
גומפל,28
ומור,28
נחום,28
מאת,28
טל,28
בן,28
ארי,28
אורלי,28
ליפקה,28
ומירי,28
ותמיכה,28
מקצועיים,28
מלחמה,28
שחיקה,28
אתגרים,28
בזמן,28
הוראה,28
שריד,28
מהחברה,28
חינוכיות,28
יועצות,28
של,28
התמודדות,28
ומשאבי,28
רגשית,28
ברזל,28
רווחה,28
חרבות,28
מלחמת,28
מאת,28
משה,28
טטר,28
יוליה,28
ליפשיץ,28
ברזילר,28
סימה,28
עמרם,28
וקניןמתמשך,28
חירום,28
של,28
במצב,28
היהודית,28
אינה,28
בן,28
אורי,28
וטליה,28
לביא,28
ישורון,28
מאת,28
ענבר,28
לוסיה,28
טרינצ,28
ר,28
מלחמה,28
בעת,28
גננות,28
של,28
נפשית,28
ורווחה,28
פסיכולוגי,28
התנהגות,28
הון,28
ודורית,28
ארם,28
חלק,28
שלישי,28
כלי,28
חוסן,28
התערבויות,28
מעשיות,28
בשעת,28
חירום,28
בני,28
בקרב,28
ודאות,28
וחוסר,28
חרדה,28
סטרס,28
דיכאון,28
הפחתת,28
לצורך,28
רגשות,28
בוויסות,28
מקוון,28
אימון,28
מאת,28
נועם,28
ויינבך,28
הלין,28
שר,28
הדס,28
חברון,28
ואור,28
סגלמפונים,28
נוער,28
הוראה,28
צוותי,28
בקרב,28
תלמידים,28
כלפי,28
ואכפתיות,28
נפשית,28
חוסן,28
רווחה,28
כמחזקת,28
עצמית,28
חמלה,28
מאת,28
עופרה,28
מייזלס,28
יפית,28
אורבך,28
ואיריס,28
וולברגברזל,28
חרבות,28
מלחמת,28
בתקופת,28
וקידום,28
ברזל,28
שלו,28
מו,28
ת,28
חרבות,28
מלחמת,28
משבר,28
עם,28
ומתבגרים,28
ות,28
מורים,28
ות,28
של,28
התמודדותם,28
מאת,28
דנה,28
לסרי,28
ג,28
וי,28
בנטוב,28
ונוגה,28
כהןמקוונת,28
התערבות,28
באמצעות,28
חוסן,28
המשתתפים,28
בין,28
משווה,28
ברזל,28
חקר,28
חרבות,28
במלחמת,28
ומתבגרות,28
מתבגרים,28
של,28
הפסיכולוגי,28
החוסן,28
מאת,28
מירי,28
גולדרטמפונים,28
ליישובים,28
הארץ,28
במרכז,28
נוער,28
מנהיגות,28
בתוכניות,28
משתתפים,28
והלא,28
אריאל,28
כנפו,28
ירון,28
סלע,28
שרון,28
הלר,28
קייזר,28
ודנה,28
קצוטי,28
מאת,28
REACT,28
מודל,28
באמצעות,28
ויישומית,28
מחודשת,28
לאומי,28
המשגה,28
משבר,28
בעת,28
פוליטי,28
חינוך,28
קרן,28
קטקו,28
איילי,28
אדר,28
כהן,28
וניר,28
מיכאלי,28
